"id_cliente_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"qtd_atendimento";"qtd_ordemservico";"cidade";"contrato"
56124;dia 6;19.9;Telefonia - Lig Facil Basic;8.0;1;1;Brasília;servico_habilitado
67504;dia 4;169.9;ALLREDE-DP-400MEGA-FIBRA_DESC20;9.0;5;1;Águas Lindas de Goiás;servico_habilitado
108199;dia 4;0.0;(Migrado - SKILL.NET) 300_MEGA_BRAZ_DESC20;5.0;19;1;Brasília;servico_habilitado
116424;dia 4;119.9;ALL EMPRESAS - (BASIC) - DF;6.0;10;3;Brasília;servico_habilitado
118910;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;4.0;49;3;Valparaíso de Goiás;servico_habilitado
120515;dia 5;169.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA-20 DESC;9.0;44;5;Valparaíso de Goiás;servico_habilitado
121279;dia 4;169.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA-20 DESC;7.0;8;2;Valparaíso de Goiás;servico_habilitado
121620;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;10;1;Brasília;servico_habilitado
121622;dia 6;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;8.0;4;1;Brasília;servico_habilitado
121635;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;8.0;20;5;Valparaíso de Goiás;servico_habilitado
121681;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;12;3;Valparaíso de Goiás;servico_habilitado
121828;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;16;2;Valparaíso de Goiás;servico_habilitado
121830;dia 5;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;17;3;Brasília;servico_habilitado
121831;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;21;2;Valparaíso de Goiás;servico_habilitado
121847;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;6;2;Padre Bernardo;servico_habilitado
121851;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;15;2;Valparaíso de Goiás;servico_habilitado
121861;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;18;1;Valparaíso de Goiás;servico_habilitado
121879;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;17;1;Valparaíso de Goiás;servico_habilitado
121924;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;8.0;24;4;Valparaíso de Goiás;servico_habilitado
121927;dia 6;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;8.0;24;4;Brasília;servico_habilitado
121983;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;21;3;Valparaíso de Goiás;servico_habilitado
166066;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;9;2;Brasília;servico_habilitado
167819;dia 9;0.0;ALLREDE-DP-E-DF-250MEGA;9.0;2;1;Brasília;servico_habilitado
167976;dia 4;119.9;(Migrado - OBTI) 350MEGA - FTTH - SANTA MARIA;9.0;13;1;Brasília;servico_habilitado
167982;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;25;2;Cidade Ocidental;servico_habilitado
168006;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;14;2;Novo Gama;servico_habilitado
168015;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;12;1;Brasília;servico_habilitado
168059;dia 6;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;15;1;Brasília;servico_habilitado
168065;dia 6;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;9.0;3;1;Novo Gama;servico_habilitado
168109;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;8.0;6;1;Brasília;servico_habilitado
168114;dia 5;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;4;1;Brasília;servico_habilitado
168123;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;8.0;8;1;Brasília;servico_habilitado
168159;dia 12;0.0;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;9.0;2;1;Novo Gama;servico_habilitado
168161;dia 7;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;25;4;Brasília;servico_habilitado
168404;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;29;4;Valparaíso de Goiás;servico_habilitado
168485;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;8.0;5;3;Valparaíso de Goiás;servico_habilitado
168507;dia 4;19.9;Telefonia - Lig Facil Basic;8.0;6;0;Brasília;servico_habilitado
168579;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;9.0;28;2;Valparaíso de Goiás;servico_habilitado
168739;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;3;1;Brasília;servico_habilitado
168775;dia 4;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;7;1;Águas Lindas de Goiás;servico_habilitado
168780;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;7;1;Brasília;servico_habilitado
168823;dia 93;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;37;3;Águas Lindas de Goiás;servico_habilitado
168836;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;5;1;Valparaíso de Goiás;servico_habilitado
168851;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-15MEGA-RADIO;7.0;25;7;Luziânia;servico_habilitado
168853;dia 5;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;3;1;Cocalzinho de Goiás;servico_habilitado
168865;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;8;1;Valparaíso de Goiás;servico_habilitado
168869;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;6;2;Brasília;servico_habilitado
168880;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;14;3;Novo Gama;servico_habilitado
168895;dia 5;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;9.0;16;2;Brasília;servico_habilitado
168919;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;13;1;Valparaíso de Goiás;servico_habilitado
168922;dia 7;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;9.0;5;1;Brasília;servico_habilitado
168933;dia 5;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;13;3;Águas Lindas de Goiás;servico_habilitado
168935;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;20;2;Novo Gama;servico_habilitado
168948;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;5;1;Brasília;servico_habilitado
168953;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;28;5;Brasília;servico_habilitado
168966;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;6;2;Valparaíso de Goiás;servico_habilitado
168973;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;6;1;Brasília;servico_habilitado
168976;dia 9;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;5;1;Brasília;servico_habilitado
168979;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;6;3;Águas Lindas de Goiás;servico_habilitado
168980;dia 9;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;5;1;Brasília;servico_habilitado
168981;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;8;1;Goiás;servico_habilitado
168982;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;12;4;Brasília;servico_habilitado
168986;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;3;1;Águas Lindas de Goiás;servico_habilitado
168991;dia 7;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;12;2;Brasília;servico_habilitado
168993;dia 14;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;2;1;Brasília;servico_habilitado
168995;dia 10;0.0;(Migrado - SKILL.NET) 450_MEGA_VAL_DESC20;9.0;2;1;Valparaíso de Goiás;servico_habilitado
168999;dia 9;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;5;2;Brasília;servico_habilitado
169001;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;18;1;Brasília;servico_habilitado
169002;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;4;1;Águas Lindas de Goiás;servico_habilitado
169003;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;9;1;Novo Gama;servico_habilitado
169007;dia 4;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;9;2;Águas Lindas de Goiás;servico_habilitado
169009;dia 9;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;4;1;Brasília;servico_habilitado
169010;dia 7;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;10;2;Brasília;servico_habilitado
169011;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;4;1;Águas Lindas de Goiás;servico_habilitado
169015;dia 5;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;15;2;Brasília;servico_habilitado
169019;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;16;3;Águas Lindas de Goiás;servico_habilitado
169037;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;13;1;Águas Lindas de Goiás;servico_habilitado
169038;dia 7;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;9.0;9;2;Novo Gama;servico_habilitado
169043;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;9;1;Brasília;servico_habilitado
169044;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;10;2;Valparaíso de Goiás;servico_habilitado
169046;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;11;1;Brasília;servico_habilitado
169047;dia 5;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;9.0;7;1;Brasília;servico_habilitado
169048;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;8;3;Brasília;servico_habilitado
169055;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;5;2;Brasília;servico_habilitado
169057;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;14;2;Águas Lindas de Goiás;servico_habilitado
169058;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;18;2;Novo Gama;servico_habilitado
169081;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;9.0;6;2;Novo Gama;servico_habilitado
169084;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;4;1;Cocalzinho de Goiás;servico_habilitado
169092;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;9;1;Águas Lindas de Goiás;servico_habilitado
169094;dia 6;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;8.0;10;1;Novo Gama;servico_habilitado
169112;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;7;2;Águas Lindas de Goiás;servico_habilitado
169115;dia 7;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;9;2;Valparaíso de Goiás;servico_habilitado
169126;dia 11;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;5;1;Brasília;servico_habilitado
169127;dia 9;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;6;1;Brasília;servico_habilitado
169130;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;9;1;Brasília;servico_habilitado
169138;dia 9;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;6;1;Brasília;servico_habilitado
169139;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;9;1;Valparaíso de Goiás;servico_habilitado
169148;dia 9;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;15;3;Águas Lindas de Goiás;servico_habilitado
169154;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;8.0;17;6;Águas Lindas de Goiás;servico_habilitado
169164;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;20;3;Valparaíso de Goiás;servico_habilitado
169173;dia 9;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;9.0;6;3;Brasília;servico_habilitado
169181;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;13;2;Brasília;servico_habilitado
169188;dia 7;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;17;3;Brasília;servico_habilitado
169198;dia 7;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;7;1;Brasília;servico_habilitado
169202;dia 9;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;21;3;Novo Gama;servico_habilitado
169207;dia 7;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;26;3;Águas Lindas de Goiás;servico_habilitado
169210;dia 4;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;12;3;Águas Lindas de Goiás;servico_habilitado
169215;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;10;2;Águas Lindas de Goiás;servico_habilitado
169216;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;15;1;Cidade Ocidental;servico_habilitado
169226;dia 5;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;9.0;15;1;Brasília;servico_habilitado
169227;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;5;1;Valparaíso de Goiás;servico_habilitado
169233;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;22;2;Novo Gama;servico_habilitado
169236;dia 9;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;10;1;Novo Gama;servico_habilitado
169237;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;18;2;Águas Lindas de Goiás;servico_habilitado
169240;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;11;4;Águas Lindas de Goiás;servico_habilitado
169242;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;8;1;Brasília;servico_habilitado
169258;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;7;1;Novo Gama;servico_habilitado
169259;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;3;1;Brasília;servico_habilitado
169261;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;62;4;Águas Lindas de Goiás;servico_habilitado
169268;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;11;2;Brasília;servico_habilitado
169273;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;9.0;6;2;Valparaíso de Goiás;servico_habilitado
169275;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;15;6;Valparaíso de Goiás;servico_habilitado
169277;dia 4;169.9;ALLREDE-DP-400MEGA-FIBRA_DESC20;9.0;5;1;Águas Lindas de Goiás;servico_habilitado
169279;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;14;1;Brasília;servico_habilitado
169281;dia 11;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;22;2;Brasília;servico_habilitado
169283;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;16;1;Novo Gama;servico_habilitado
169284;dia 9;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;1;1;Brasília;servico_habilitado
169290;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;13;1;Brasília;servico_habilitado
169292;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;15;1;Brasília;servico_habilitado
169303;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;13;1;Brasília;servico_habilitado
169310;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;8.0;36;4;Brasília;servico_habilitado
169311;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;7;2;Águas Lindas de Goiás;servico_habilitado
169313;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;16;3;Águas Lindas de Goiás;servico_habilitado
169315;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;13;1;Águas Lindas de Goiás;servico_habilitado
169319;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;13;6;Águas Lindas de Goiás;servico_habilitado
169325;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;11;1;Águas Lindas de Goiás;servico_habilitado
169334;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;6;1;Águas Lindas de Goiás;servico_habilitado
169341;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;9;1;Valparaíso de Goiás;servico_habilitado
169342;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;15;3;Valparaíso de Goiás;servico_habilitado
169348;dia 6;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;4;1;Brasília;servico_habilitado
169349;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;11;2;Brasília;servico_habilitado
169351;dia 5;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;9.0;9;4;Águas Lindas de Goiás;servico_habilitado
169352;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;10;1;Novo Gama;servico_habilitado
169361;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;11;2;Cidade Ocidental;servico_habilitado
169362;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;7;1;Brasília;servico_habilitado
169368;dia 10;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;19;2;Águas Lindas de Goiás;servico_habilitado
169374;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;8;1;Brasília;servico_habilitado
169384;dia 9;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;35;5;Brasília;servico_habilitado
169386;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;8;1;Brasília;servico_habilitado
169391;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;52;2;Águas Lindas de Goiás;servico_habilitado
169403;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;12;7;Águas Lindas de Goiás;servico_habilitado
169413;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;8.0;33;1;Valparaíso de Goiás;servico_habilitado
169415;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;7;1;Águas Lindas de Goiás;servico_habilitado
169422;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;23;2;Águas Lindas de Goiás;servico_habilitado
169439;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;9.0;8;1;Valparaíso de Goiás;servico_habilitado
169444;dia 91;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;30;6;Brasília;servico_habilitado
169450;dia 4;83.8;Ti5-Combo-Basico-25MB;9.0;8;3;Águas Lindas de Goiás;servico_habilitado
169451;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;9.0;9;1;Brasília;servico_habilitado
169452;dia 6;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;10;1;Brasília;servico_habilitado
169454;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;2;1;Águas Lindas de Goiás;servico_habilitado
169456;dia 5;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;8.0;9;3;Brasília;servico_habilitado
169457;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;8.0;15;3;Novo Gama;servico_habilitado
169468;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;7;1;Águas Lindas de Goiás;servico_habilitado
169479;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;10;1;Águas Lindas de Goiás;servico_habilitado
169482;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;8.0;7;2;Brasília;servico_habilitado
169488;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;15;1;Novo Gama;servico_habilitado
169489;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;9;1;Brasília;servico_habilitado
169495;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;10;2;Águas Lindas de Goiás;servico_habilitado
169499;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;20;3;Brasília;servico_habilitado
169501;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;11;1;Cocalzinho de Goiás;servico_habilitado
169502;dia 7;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;13;4;Valparaíso de Goiás;servico_habilitado
169503;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;9.0;5;1;Valparaíso de Goiás;servico_habilitado
169532;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;4;1;Águas Lindas de Goiás;servico_habilitado
169535;dia 4;79.9;ALLREDE-DP-250MEGA-20DESC;9.0;12;2;Cidade Ocidental;servico_habilitado
169539;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;7;1;Valparaíso de Goiás;servico_habilitado
169543;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;4;1;Brasília;servico_habilitado
169546;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;13;2;Águas Lindas de Goiás;servico_habilitado
169549;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;8.0;17;3;Novo Gama;servico_habilitado
169554;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;12;2;Novo Gama;servico_habilitado
169556;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;8.0;14;6;Brasília;servico_habilitado
169563;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;9.0;10;1;Novo Gama;servico_habilitado
169580;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;9.0;6;3;Brasília;servico_habilitado
169581;dia 5;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;11;3;Águas Lindas de Goiás;servico_habilitado
169584;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;16;2;Novo Gama;servico_habilitado
169587;dia 7;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;23;4;Valparaíso de Goiás;servico_habilitado
169588;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;39;1;Cidade Ocidental;servico_habilitado
169590;dia 9;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;8.0;2;2;Brasília;servico_habilitado
169591;dia 9;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;4;1;Brasília;servico_habilitado
169592;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;9;2;Brasília;servico_habilitado
169593;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;16;6;Águas Lindas de Goiás;servico_habilitado
169604;dia 9;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;27;8;Valparaíso de Goiás;servico_habilitado
169606;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;9.0;9;1;Brasília;servico_habilitado
169608;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;18;1;Cidade Ocidental;servico_habilitado
169622;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;5;1;Novo Gama;servico_habilitado
169626;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;9;1;Novo Gama;servico_habilitado
169631;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;4;1;Brasília;servico_habilitado
169642;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;20;2;Valparaíso de Goiás;servico_habilitado
169645;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;8.0;8;1;Brasília;servico_habilitado
169660;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;8;1;Novo Gama;servico_habilitado
169686;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;3;1;Águas Lindas de Goiás;servico_habilitado
169693;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;13;3;Águas Lindas de Goiás;servico_habilitado
169701;dia 5;83.8;(Migrado - teste-allrede) ALLREDE-DP-35MEGA-FIBRA;9.0;7;1;Cocalzinho de Goiás;servico_habilitado
169709;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;11;2;Novo Gama;servico_habilitado
169711;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;8.0;10;2;Novo Gama;servico_habilitado
169718;dia 14;0.0;(Migrado - OBTI) 250MEGA - FTTH;8.0;3;2;Brasília;servico_habilitado
169721;dia 14;0.0;(Migrado - OBTI) 250MEGA - FTTH - SANTA MARIA;8.0;4;3;Brasília;servico_habilitado
169733;dia 9;99.9;ALLREDE-DP-E-DF-250MEGA;9.0;13;3;Brasília;servico_habilitado
169747;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;8.0;6;1;Águas Lindas de Goiás;servico_habilitado
169751;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;9.0;3;1;Águas Lindas de Goiás;servico_habilitado
169753;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;9.0;4;1;Águas Lindas de Goiás;servico_habilitado
169763;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;8.0;4;1;Novo Gama;servico_habilitado
169767;dia 5;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;8.0;21;1;Novo Gama;servico_habilitado
169771;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;8.0;5;1;Cocalzinho de Goiás;servico_habilitado
169774;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;9.0;4;1;Brasília;servico_habilitado
169792;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;9.0;12;1;Cidade Ocidental;servico_habilitado
169793;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;8.0;14;3;Novo Gama;servico_habilitado
169799;dia 5;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;6.0;24;2;Brasília;servico_habilitado
